file,youtube_title,playlist,description
ch83-p8.mp4,[NGN W8.3 P8] Tables That Stand Alone,Week 8 — Your Project II,"Tables That Stand Alone — NextGen Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch83-p9.mp4,[NGN W8.3 P9] A Worked Introduction and Your Turn,Week 8 — Your Project II,"A Worked Introduction and Your Turn — NextGen Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch84-p1.mp4,[NGN W8.4 P1] What a Referee Is Actually For,Week 8 — Your Project II,"What a Referee Is Actually For — NextGen Empirical Finance Camp. Part 1 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch84-p2.mp4,[NGN W8.4 P2] The Anatomy of a Referee Report,Week 8 — Your Project II,"The Anatomy of a Referee Report — NextGen Empirical Finance Camp. Part 2 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch84-p3.mp4,"[NGN W8.4 P3] Major, Minor, and the Verdict",Week 8 — Your Project II,"Major, Minor, and the Verdict — NextGen Empirical Finance Camp. Part 3 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch84-p4.mp4,[NGN W8.4 P4] A Worked Referee Report — Devon on Maya,Week 8 — Your Project II,"A Worked Referee Report — Devon on Maya — NextGen Empirical Finance Camp. Part 4 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch84-p5.mp4,[NGN W8.4 P5] Responding — The R&R Memo,Week 8 — Your Project II,"Responding — The R&R Memo — NextGen Empirical Finance Camp. Part 5 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch84-p6.mp4,[NGN W8.4 P6] Maya Answers Devon — Closing the Loop,Week 8 — Your Project II,"Maya Answers Devon — Closing the Loop — NextGen Empirical Finance Camp. Part 6 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p1.mp4,[NGN W8.5 P1] The Two Surfaces a Skeptic Touches,Week 8 — Your Project II,"The Two Surfaces a Skeptic Touches — NextGen Empirical Finance Camp. Part 1 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p2.mp4,"[NGN W8.5 P2] The Arc: Question, Stakes, Design",Week 8 — Your Project II,"The Arc: Question, Stakes, Design — NextGen Empirical Finance Camp. Part 2 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p3.mp4,"[NGN W8.5 P3] The Arc: Headline, Robustness, Contribution",Week 8 — Your Project II,"The Arc: Headline, Robustness, Contribution — NextGen Empirical Finance Camp. Part 3 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p4.mp4,[NGN W8.5 P4] One Idea Per Slide,Week 8 — Your Project II,"One Idea Per Slide — NextGen Empirical Finance Camp. Part 4 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p5.mp4,[NGN W8.5 P5] Translating Tables Into Figures,Week 8 — Your Project II,"Translating Tables Into Figures — NextGen Empirical Finance Camp. Part 5 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p6.mp4,[NGN W8.5 P6] Time Budgeting and the Rehearsal,Week 8 — Your Project II,"Time Budgeting and the Rehearsal — NextGen Empirical Finance Camp. Part 6 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p7.mp4,[NGN W8.5 P7] The Questions Are Your Threats Table,Week 8 — Your Project II,"The Questions Are Your Threats Table — NextGen Empirical Finance Camp. Part 7 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p8.mp4,[NGN W8.5 P8] Fatal Versus Survivable Critiques,Week 8 — Your Project II,"Fatal Versus Survivable Critiques — NextGen Empirical Finance Camp. Part 8 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p9.mp4,"[NGN W8.5 P9] The Packet: One Command, Six Parts",Week 8 — Your Project II,"The Packet: One Command, Six Parts — NextGen Empirical Finance Camp. Part 9 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p10.mp4,[NGN W8.5 P10] The Fixed SEED and `run_all`,Week 8 — Your Project II,"The Fixed SEED and `run_all` — NextGen Empirical Finance Camp. Part 10 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p11.mp4,[NGN W8.5 P11] Reproducibility Is the Credibility,Week 8 — Your Project II,"Reproducibility Is the Credibility — NextGen Empirical Finance Camp. Part 11 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch85-p12.mp4,[NGN W8.5 P12] From an 8% Average to a Paper,Week 8 — Your Project II,"From an 8% Average to a Paper — NextGen Empirical Finance Camp. Part 12 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p1.mp4,"[NGN W8.6 P1] The Talk, the Poster, the Defense: The Pre-Flight",Week 8 — Your Project II,"The Talk, the Poster, the Defense: The Pre-Flight — NextGen Empirical Finance Camp. Part 1 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p2.mp4,[NGN W8.6 P2] Auditing the Packet and the Questions Matrix,Week 8 — Your Project II,"Auditing the Packet and the Questions Matrix — NextGen Empirical Finance Camp. Part 2 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p3.mp4,[NGN W8.6 P3] The Eight-Minute Talk: Hook and Design,Week 8 — Your Project II,"The Eight-Minute Talk: Hook and Design — NextGen Empirical Finance Camp. Part 3 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p4.mp4,[NGN W8.6 P4] The Eight-Minute Talk: Identification and Result,Week 8 — Your Project II,"The Eight-Minute Talk: Identification and Result — NextGen Empirical Finance Camp. Part 4 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p5.mp4,"[NGN W8.6 P5] The Eight-Minute Talk: Threats, Ask, Rehearsal",Week 8 — Your Project II,"The Eight-Minute Talk: Threats, Ask, Rehearsal — NextGen Empirical Finance Camp. Part 5 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p6.mp4,"[NGN W8.6 P6] Q&A: Read the Question, Then ""I Don't Know""",Week 8 — Your Project II,"Q&A: Read the Question, Then ""I Don't Know"" — NextGen Empirical Finance Camp. Part 6 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p7.mp4,"[NGN W8.6 P7] Q&A: ""It's in the Paper"" and ""Good Point""",Week 8 — Your Project II,"Q&A: ""It's in the Paper"" and ""Good Point"" — NextGen Empirical Finance Camp. Part 7 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p8.mp4,[NGN W8.6 P8] Q&A: When a Fatal Critique Lands,Week 8 — Your Project II,"Q&A: When a Fatal Critique Lands — NextGen Empirical Finance Camp. Part 8 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p9.mp4,"[NGN W8.6 P9] The Poster: A Layout, Not a Sequence",Week 8 — Your Project II,"The Poster: A Layout, Not a Sequence — NextGen Empirical Finance Camp. Part 9 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p10.mp4,[NGN W8.6 P10] Working the Poster Session,Week 8 — Your Project II,"Working the Poster Session — NextGen Empirical Finance Camp. Part 10 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p11.mp4,"[NGN W8.6 P11] The Feedback Ledger: Transcribe, Then Sort",Week 8 — Your Project II,"The Feedback Ledger: Transcribe, Then Sort — NextGen Empirical Finance Camp. Part 11 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch86-p12.mp4,"[NGN W8.6 P12] Why the Overnight Split Matters, and Your Turn",Week 8 — Your Project II,"Why the Overnight Split Matters, and Your Turn — NextGen Empirical Finance Camp. Part 12 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch87-p1.mp4,[NGN W8.7 P1] The Submission Packet,Week 8 — Your Project II,"The Submission Packet — NextGen Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch87-p2.mp4,[NGN W8.7 P2] Honesty and the Two Channels,Week 8 — Your Project II,"Honesty and the Two Channels — NextGen Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch87-p3.mp4,[NGN W8.7 P3] The SSRN Preprint,Week 8 — Your Project II,"The SSRN Preprint — NextGen Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch87-p4.mp4,[NGN W8.7 P4] The DOI Question and Versioning,Week 8 — Your Project II,"The DOI Question and Versioning — NextGen Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch87-p5.mp4,[NGN W8.7 P5] The Decade-Long Arc,Week 8 — Your Project II,"The Decade-Long Arc — NextGen Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch87-p6.mp4,[NGN W8.7 P6] The Conference Circuit,Week 8 — Your Project II,"The Conference Circuit — NextGen Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch87-p7.mp4,[NGN W8.7 P7] The Wait and the First Decision,Week 8 — Your Project II,"The Wait and the First Decision — NextGen Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch87-p8.mp4,[NGN W8.7 P8] Absorbing Rejection and the R&R,Week 8 — Your Project II,"Absorbing Rejection and the R&R — NextGen Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch87-p9.mp4,[NGN W8.7 P9] The Five-Year Research Identity,Week 8 — Your Project II,"The Five-Year Research Identity — NextGen Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p1.mp4,[NGN W8.L P1] Lab 8 — The Three Artifacts,Week 8 — Your Project II,"Lab 8 — The Three Artifacts — NextGen Empirical Finance Camp. Part 1 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p2.mp4,[NGN W8.L P2] The paper/ Folder and a Complete main.tex,Week 8 — Your Project II,"The paper/ Folder and a Complete main.tex — NextGen Empirical Finance Camp. Part 2 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p3.mp4,[NGN W8.L P3] Compiling: Overleaf and the Local Build,Week 8 — Your Project II,"Compiling: Overleaf and the Local Build — NextGen Empirical Finance Camp. Part 3 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p4.mp4,"[NGN W8.L P4] One Seed, Code in Run-Order",Week 8 — Your Project II,"One Seed, Code in Run-Order — NextGen Empirical Finance Camp. Part 4 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p5.mp4,[NGN W8.L P5] The Makefile and run_all.py,Week 8 — Your Project II,"The Makefile and run_all.py — NextGen Empirical Finance Camp. Part 5 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p6.mp4,[NGN W8.L P6] The Honesty Test and Committing the Packet,Week 8 — Your Project II,"The Honesty Test and Committing the Packet — NextGen Empirical Finance Camp. Part 6 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p7.mp4,[NGN W8.L P7] The Timed Rehearsal Protocol,Week 8 — Your Project II,"The Timed Rehearsal Protocol — NextGen Empirical Finance Camp. Part 7 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p8.mp4,[NGN W8.L P8] Anticipating the Threats-Table Questions,Week 8 — Your Project II,"Anticipating the Threats-Table Questions — NextGen Empirical Finance Camp. Part 8 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p9.mp4,[NGN W8.L P9] Fatal vs. Survivable: The Distinction,Week 8 — Your Project II,"Fatal vs. Survivable: The Distinction — NextGen Empirical Finance Camp. Part 9 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p10.mp4,[NGN W8.L P10] Three Live Moves Under a Fatal Critique,Week 8 — Your Project II,"Three Live Moves Under a Fatal Critique — NextGen Empirical Finance Camp. Part 10 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p11.mp4,[NGN W8.L P11] You're Done When… The Submission Checklist,Week 8 — Your Project II,"You're Done When… The Submission Checklist — NextGen Empirical Finance Camp. Part 11 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab8-p12.mp4,[NGN W8.L P12] The Capstone and the One Sentence,Week 8 — Your Project II,"The Capstone and the One Sentence — NextGen Empirical Finance Camp. Part 12 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor8-p1.mp4,[NGN W8.M P1] What a Referee Actually Asks,Week 8 — Your Project II,"What a Referee Actually Asks — NextGen Empirical Finance Camp. Part 1 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor8-p2.mp4,[NGN W8.M P2] Decoding the Referee — Three Warm-Ups,Week 8 — Your Project II,"Decoding the Referee — Three Warm-Ups — NextGen Empirical Finance Camp. Part 2 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor8-p3.mp4,"[NGN W8.M P3] The Scaffold — Identification, Robustness, Alternatives",Week 8 — Your Project II,"The Scaffold — Identification, Robustness, Alternatives — NextGen Empirical Finance Camp. Part 3 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor8-p4.mp4,[NGN W8.M P4] When the Attacker Is Right — and Defending Your Own,Week 8 — Your Project II,"When the Attacker Is Right — and Defending Your Own — NextGen Empirical Finance Camp. Part 4 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor8-p5.mp4,[NGN W8.M P5] A Disclosure Result Under Fire — Measurement,Week 8 — Your Project II,"A Disclosure Result Under Fire — Measurement — NextGen Empirical Finance Camp. Part 5 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor8-p6.mp4,[NGN W8.M P6] The Selection Problem — Stated and Attacked,Week 8 — Your Project II,"The Selection Problem — Stated and Attacked — NextGen Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor8-p7.mp4,[NGN W8.M P7] The Alternative That Steals Your Interpretation,Week 8 — Your Project II,"The Alternative That Steals Your Interpretation — NextGen Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor8-p8.mp4,[NGN W8.M P8] Your Defense Brief — Closing the Arc,Week 8 — Your Project II,"Your Defense Brief — Closing the Arc — NextGen Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
